2019.09.24,21:00,1.10170,1.10201,1.10160,1.10191,762
2019.09.24,21:15,1.10190,1.10199,1.10162,1.10184,503
2019.09.24,21:30,1.10186,1.10202,1.10175,1.10197,728
2019.09.24,21:45,1.10196,1.10201,1.10173,1.10187,608
2019.09.24,22:00,1.10186,1.10215,1.10135,1.10145,635
2019.09.24,22:15,1.10144,1.10170,1.10137,1.10152,665
2019.09.24,22:30,1.10151,1.10200,1.10144,1.10167,1254
2019.09.24,22:45,1.10167,1.10201,1.10129,1.10175,1428
2019.09.24,23:00,1.10176,1.10199,1.10151,1.10180,1090
2019.09.24,23:15,1.10181,1.10191,1.10170,1.10180,508
2019.09.24,23:30,1.10181,1.10185,1.10165,1.10180,405
2019.09.24,23:45,1.10181,1.10195,1.10170,1.10188,577
2019.09.25,00:00,1.10185,1.10192,1.10180,1.10182,264
2019.09.25,00:15,1.10183,1.10189,1.10145,1.10150,716
2019.09.25,00:30,1.10145,1.10161,1.10132,1.10141,629
2019.09.25,00:45,1.10142,1.10146,1.10128,1.10128,651
2019.09.25,01:00,1.10133,1.10166,1.10127,1.10153,1089
2019.09.25,01:15,1.10154,1.10155,1.10110,1.10114,1109
2019.09.25,01:30,1.10115,1.10130,1.10084,1.10088,1414
2019.09.25,01:45,1.10087,1.10107,1.10064,1.10072,1763
2019.09.25,02:00,1.10067,1.10097,1.10055,1.10095,1374
2019.09.25,02:15,1.10094,1.10094,1.10069,1.10088,973
2019.09.25,02:30,1.10087,1.10090,1.10023,1.10046,1239
2019.09.25,02:45,1.10047,1.10047,1.09991,1.10012,1248
2019.09.25,03:00,1.10016,1.10047,1.10012,1.10039,1389
2019.09.25,03:15,1.10038,1.10042,1.10022,1.10036,870
2019.09.25,03:30,1.10037,1.10043,1.09993,1.09997,1190
2019.09.25,03:45,1.09998,1.10028,1.09973,1.10019,1551
2019.09.25,04:00,1.10020,1.10024,1.09992,1.10015,730
2019.09.25,04:15,1.10014,1.10021,1.09983,1.10005,947
2019.09.25,04:30,1.10004,1.10032,1.10000,1.10018,708
2019.09.25,04:45,1.10019,1.10024,1.10012,1.10020,508
2019.09.25,05:00,1.10019,1.10022,1.09994,1.09998,443
2019.09.25,05:15,1.09999,1.10015,1.09976,1.10001,743
2019.09.25,05:30,1.10000,1.10005,1.09974,1.09977,725
2019.09.25,05:45,1.09978,1.09985,1.09948,1.09955,633
2019.09.25,06:00,1.09951,1.09970,1.09937,1.09947,792
2019.09.25,06:15,1.09948,1.09985,1.09947,1.09982,667
2019.09.25,06:30,1.09980,1.09989,1.09968,1.09974,609
2019.09.25,06:45,1.09970,1.09982,1.09960,1.09972,688
2019.09.25,07:00,1.09966,1.09995,1.09958,1.09990,1256
2019.09.25,07:15,1.09989,1.10017,1.09951,1.09959,1272
2019.09.25,07:30,1.09960,1.10012,1.09955,1.10006,1215
2019.09.25,07:45,1.10011,1.10023,1.09989,1.10012,1731
2019.09.25,08:00,1.10006,1.10012,1.09940,1.09943,1920
2019.09.25,08:15,1.09948,1.09971,1.09919,1.09934,1940
2019.09.25,08:30,1.09933,1.09990,1.09929,1.09987,1786
2019.09.25,08:45,1.09986,1.09992,1.09938,1.09972,1374
2019.09.25,09:00,1.09970,1.09980,1.09931,1.09949,1376
2019.09.25,09:15,1.09950,1.10003,1.09943,1.09998,1151
2019.09.25,09:30,1.09997,1.10026,1.09990,1.09992,1317
